year,month,day,statefips,death_rate,new_death_rate
2020,6,10,18,35,0.314
2020,6,10,19,20.2,0.29
2020,6,10,20,8.27,0.0687
2020,6,10,21,11.1,0.128
2020,6,10,22,63.8,0.301
2020,6,10,23,7.44,0.0531
2020,6,10,24,47,0.48
2020,6,10,25,108,0.626
2020,6,10,26,59.7,0.542
2020,6,10,27,22.5,0.431
2020,6,10,28,29.2,0.413
2020,6,10,29,14,0.14
2020,6,10,30,1.68,0.0134
2020,6,10,31,10.8,0.148
2020,6,10,32,14.6,0.0928
2020,6,10,33,22.1,0.378
2020,6,10,34,139,0.799
2020,6,10,35,19.6,0.238
2020,6,10,36,156,0.336
2020,6,10,37,10.4,0.17
2020,6,10,38,9.97,0.131
2020,6,10,39,21,0.193
2020,6,10,40,8.97,0.0505
2020,6,10,41,4.01,0.0339
2020,6,10,42,48,0.447
2020,6,10,44,76.6,0.944
2020,6,10,45,11.2,0.158
2020,6,10,46,7.8,0.113
2020,6,10,47,6.38,0.105
2020,6,10,48,6.61,0.0739
2020,6,10,49,3.99,0.049
2020,6,10,50,8.81,0
2020,6,10,51,17.7,0.144
2020,6,10,53,15.5,0.0713
2020,6,10,54,4.74,0.0558
2020,6,10,55,11.7,0.15
2020,6,10,56,3.11,0.0247
2020,6,11,1,15.4,0.297
2020,6,11,2,1.23,0.0195
2020,6,11,4,15.5,0.255
2020,6,11,5,5.67,0.0947
2020,6,11,6,12.5,0.165
2020,6,11,8,27.5,0.176
2020,6,11,9,116,0.557
2020,6,11,10,42.5,0.411
2020,6,11,11,71.1,0.547
2020,6,11,12,13.3,0.16
2020,6,11,13,22,0.297
2020,6,11,15,1.2,0
2020,6,11,16,4.81,0.024
2020,6,11,17,50.4,0.694
2020,6,11,18,35.4,0.316
2020,6,11,19,20.3,0.231
2020,6,11,20,8.31,0.0588
2020,6,11,21,11.5,0.141
2020,6,11,22,64.3,0.32
2020,6,11,23,7.44,0.0531
2020,6,11,24,47.6,0.489
2020,6,11,25,109,0.603
2020,6,11,26,59.9,0.545
2020,6,11,27,22.7,0.39
2020,6,11,28,29.2,0.355
2020,6,11,29,14.2,0.156
2020,6,11,30,1.68,0.0134
2020,6,11,31,11.2,0.177
2020,6,11,32,14.9,0.144
2020,6,11,33,22.7,0.368
2020,6,11,34,140,0.761
2020,6,11,35,20.1,0.259
2020,6,11,36,156,0.308
2020,6,11,37,10.6,0.165
2020,6,11,38,10.1,0.15
2020,6,11,39,21.3,0.185
2020,6,11,40,9.02,0.0469
2020,6,11,41,4.05,0.0406
2020,6,11,42,48.3,0.363
2020,6,11,44,77.7,0.904
2020,6,11,45,11.4,0.175
2020,6,11,46,8.25,0.145
2020,6,11,47,6.46,0.0837
2020,6,11,48,6.7,0.0734
2020,6,11,49,4.09,0.0624
2020,6,11,50,8.81,0
2020,6,11,51,17.8,0.126
2020,6,11,53,15.7,0.09
2020,6,11,54,4.8,0.0558
2020,6,11,55,11.9,0.157
2020,6,11,56,3.11,0.0247
2020,6,12,1,15.7,0.271
2020,6,12,2,1.37,0.0391
2020,6,12,4,15.9,0.277
2020,6,12,5,5.83,0.114
2020,6,12,6,12.6,0.158
2020,6,12,8,27.7,0.176
2020,6,12,9,117,0.485
2020,6,12,10,42.5,0.381
2020,6,12,11,71.7,0.547
2020,6,12,12,13.4,0.144
2020,6,12,13,22.5,0.324
2020,6,12,15,1.2,0
2020,6,12,16,4.87,0.032
2020,6,12,17,51.1,0.716
2020,6,12,18,35.6,0.293
2020,6,12,19,20.6,0.24
2020,6,12,20,8.34,0.049
2020,6,12,21,11.8,0.157
2020,6,12,22,64.4,0.258
2020,6,12,23,7.44,0.0213
2020,6,12,24,48,0.468
2020,6,12,25,109,0.628
2020,6,12,26,60,0.2
2020,6,12,27,23.1,0.37
2020,6,12,28,29.6,0.374
2020,6,12,29,14.4,0.158
2020,6,12,30,1.68,0
2020,6,12,31,11.4,0.207
2020,6,12,32,15,0.121
2020,6,12,33,23.2,0.389
2020,6,12,34,141,0.708
2020,6,12,35,20.3,0.266
2020,6,12,36,157,0.327
2020,6,12,37,10.8,0.173
2020,6,12,38,10.1,0.0562
2020,6,12,39,21.5,0.187
2020,6,12,40,9.07,0.0505
2020,6,12,41,4.13,0.044
2020,6,12,42,48.7,0.309
2020,6,12,44,78.6,0.823
2020,6,12,45,11.5,0.153
2020,6,12,46,8.36,0.145
2020,6,12,47,6.75,0.117
2020,6,12,48,6.78,0.0709
2020,6,12,49,4.34,0.0847
2020,6,12,50,8.81,0
2020,6,12,51,18,0.136
2020,6,12,53,15.9,0.0882
2020,6,12,54,4.91,0.0319
2020,6,12,55,12,0.157
2020,6,12,56,3.11,0.0247
2020,6,13,1,15.8,0.245
2020,6,13,2,1.37,0.0391
2020,6,13,4,16.3,0.283
2020,6,13,5,5.87,0.109
2020,6,13,6,12.8,0.157
2020,6,13,8,27.7,0.176
2020,6,13,9,117,0.525
2020,6,13,10,43,0.425
2020,6,13,11,72.4,0.567
2020,6,13,12,13.6,0.158
2020,6,13,13,22.7,0.355
2020,6,13,15,1.2,0
2020,6,13,16,4.87,0.032
2020,6,13,17,51.2,0.669
2020,6,13,18,35.8,0.257
2020,6,13,19,20.6,0.222
2020,6,13,20,8.38,0.049
2020,6,13,21,11.8,0.15
2020,6,13,22,64.6,0.243
2020,6,13,23,7.44,0.0213
2020,6,13,24,48.4,0.44
2020,6,13,25,110,0.595
2020,6,13,26,60.2,0.176
2020,6,13,27,23.3,0.337
2020,6,13,28,29.9,0.374
2020,6,13,29,14.5,0.156
2020,6,13,30,1.68,0
2020,6,13,31,11.4,0.185
2020,6,13,32,15,0.121
2020,6,13,33,23.4,0.368
2020,6,13,34,142,0.777
2020,6,13,35,20.6,0.266
2020,6,13,36,157,0.325
2020,6,13,37,10.8,0.157
2020,6,13,38,10.1,0.0375
2020,6,13,39,21.8,0.225
2020,6,13,40,9.07,0.0433
2020,6,13,41,4.15,0.0406
2020,6,13,42,48.9,0.31
2020,6,13,44,78.6,0.823
2020,6,13,45,11.6,0.15
2020,6,13,46,8.48,0.161
2020,6,13,47,6.81,0.109
2020,6,13,48,6.86,0.0734
2020,6,13,49,4.34,0.0802
2020,6,13,50,8.81,0
2020,6,13,51,18.1,0.136
2020,6,13,53,16,0.0994
2020,6,13,54,4.91,0.0319
2020,6,13,55,12,0.132
2020,6,13,56,3.11,0.0247
2020,6,14,1,15.8,0.236
2020,6,14,2,1.37,0.0391
2020,6,14,4,16.4,0.287
2020,6,14,5,5.93,0.118
2020,6,14,6,12.9,0.158
2020,6,14,8,27.8,0.179
2020,6,14,9,118,0.521
2020,6,14,10,43.3,0.352
2020,6,14,11,73,0.526
2020,6,14,12,13.6,0.154
2020,6,14,13,22.8,0.361
2020,6,14,15,1.2,0
2020,6,14,16,4.92,0.04
2020,6,14,17,51.4,0.646
2020,6,14,18,36,0.253
2020,6,14,19,20.7,0.208
2020,6,14,20,8.38,0.049
2020,6,14,21,11.8,0.147
2020,6,14,22,64.8,0.24
2020,6,14,23,7.44,0.0106
2020,6,14,24,48.6,0.449
2020,6,14,25,111,0.638
2020,6,14,26,60.3,0.175
2020,6,14,27,23.6,0.334
2020,6,14,28,29.9,0.355
2020,6,14,29,14.5,0.156
2020,6,14,30,1.78,0.0134
2020,6,14,31,11.4,0.185
2020,6,14,32,15.1,0.121
2020,6,14,33,23.5,0.357
2020,6,14,34,142,0.722
2020,6,14,35,20.7,0.266
2020,6,14,36,157,0.31
2020,6,14,37,10.9,0.157
2020,6,14,38,10.1,0.0375
2020,6,14,39,21.9,0.22
2020,6,14,40,9.07,0.0397
2020,6,14,41,4.17,0.0406
2020,6,14,42,49,0.31
2020,6,14,44,78.6,0.823
2020,6,14,45,11.7,0.15
2020,6,14,46,8.48,0.161
2020,6,14,47,6.84,0.111
2020,6,14,48,6.88,0.0734
2020,6,14,49,4.34,0.0802
2020,6,14,50,8.81,0
2020,6,14,51,18.1,0.124
2020,6,14,53,16,0.107
2020,6,14,54,4.91,0.0319
2020,6,14,55,12.1,0.132
2020,6,14,56,3.11,0.0247
2020,6,15,1,15.8,0.163
2020,6,15,2,1.37,0.0391
2020,6,15,4,16.5,0.298
2020,6,15,5,6.03,0.128
2020,6,15,6,13,0.159
2020,6,15,8,27.9,0.154
2020,6,15,9,118,0.481
2020,6,15,10,43.4,0.367
2020,6,15,11,73,0.486
2020,6,15,12,13.7,0.15
2020,6,15,13,23.1,0.378
2020,6,15,15,1.2,0
2020,6,15,16,4.98,0.048
2020,6,15,17,51.6,0.452
2020,6,15,18,36.1,0.248
2020,6,15,19,21,0.172
2020,6,15,20,8.44,0.0441
2020,6,15,21,11.7,0.118
2020,6,15,22,64.9,0.227
2020,6,15,23,7.51,0.0213
2020,6,15,24,48.7,0.404
2020,6,15,25,111,0.607
2020,6,15,26,60.3,0.156
2020,6,15,27,23.7,0.322
2020,6,15,28,30.1,0.278
2020,6,15,29,14.6,0.147
2020,6,15,30,1.78,0.0134
2020,6,15,31,11.7,0.222
2020,6,15,32,15.1,0.111
2020,6,15,33,23.5,0.357
2020,6,15,34,143,0.743
2020,6,15,35,21,0.273
2020,6,15,36,158,0.298
2020,6,15,37,11,0.157
2020,6,15,38,10.1,0.0375
2020,6,15,39,22,0.207
2020,6,15,40,9.07,0.0397
2020,6,15,41,4.27,0.0542
2020,6,15,42,49.3,0.335
2020,6,15,44,80.3,0.701
2020,6,15,45,11.7,0.125
2020,6,15,46,8.48,0.161
2020,6,15,47,6.98,0.126
2020,6,15,48,6.96,0.0798
2020,6,15,49,4.46,0.0847
2020,6,15,50,8.81,0
2020,6,15,51,18.2,0.126
2020,6,15,53,16.1,0.103
2020,6,15,54,4.91,0.0319
2020,6,15,55,12.1,0.13
2020,6,15,56,3.11,0.0247
2020,6,16,1,16,0.163
2020,6,16,2,1.37,0.0195
2020,6,16,4,16.9,0.302
2020,6,16,5,6.23,0.128
2020,6,16,6,13.2,0.154
2020,6,16,8,28.1,0.159
2020,6,16,9,118,0.453
2020,6,16,10,43.5,0.205
2020,6,16,11,73.7,0.506
2020,6,16,12,13.9,0.152
2020,6,16,13,23.5,0.326
2020,6,16,15,1.2,0
2020,6,16,16,4.98,0.032
2020,6,16,17,52.1,0.418
2020,6,16,18,36.3,0.229
2020,6,16,19,21.2,0.186
2020,6,16,20,8.44,0.0392
2020,6,16,21,11.9,0.115
2020,6,16,22,65.4,0.261
2020,6,16,23,7.51,0.0106
2020,6,16,24,49.3,0.404
2020,6,16,25,111,0.531
2020,6,16,26,60.5,0.133
2020,6,16,27,23.8,0.294
2020,6,16,28,30.7,0.326
2020,6,16,29,14.7,0.114
2020,6,16,30,1.78,0.0134
2020,6,16,31,12.2,0.273
2020,6,16,32,15.2,0.102
2020,6,16,33,24,0.336
2020,6,16,34,143,0.682
2020,6,16,35,21.3,0.293
2020,6,16,36,158,0.275
2020,6,16,37,11.3,0.158
2020,6,16,38,10.1,0.0375
2020,6,16,39,22.2,0.215
2020,6,16,40,9.17,0.0361
2020,6,16,41,4.32,0.044
2020,6,16,42,49.5,0.298
2020,6,16,44,81.7,0.769
2020,6,16,45,11.8,0.108
2020,6,16,46,8.7,0.145
2020,6,16,47,7.13,0.119
2020,6,16,48,7.09,0.0842
2020,6,16,49,4.52,0.0802
2020,6,16,50,8.81,0
2020,6,16,51,18.4,0.124
2020,6,16,53,16.2,0.0994
2020,6,16,54,4.91,0.0319
2020,6,16,55,12.2,0.118
2020,6,16,56,3.11,0.0247
2020,6,17,1,16.1,0.134
2020,6,17,2,1.37,0.0195
2020,6,17,4,17.2,0.298
2020,6,17,5,6.53,0.151
2020,6,17,6,13.4,0.15
2020,6,17,8,28.3,0.144
2020,6,17,9,118,0.397
2020,6,17,10,43.7,0.191
2020,6,17,11,74.1,0.486
2020,6,17,12,14,0.144
2020,6,17,13,23.9,0.328
2020,6,17,15,1.2,0
2020,6,17,16,4.98,0.032
2020,6,17,17,52.8,0.434
2020,6,17,18,36.8,0.255
2020,6,17,19,21.5,0.177
2020,6,17,20,8.51,0.0343
2020,6,17,21,12,0.122
2020,6,17,22,65.9,0.289
2020,6,17,23,7.59,0.0213
2020,6,17,24,49.6,0.359
2020,6,17,25,112,0.578
2020,6,17,26,60.5,0.119
2020,6,17,27,24.1,0.228
2020,6,17,28,31.5,0.336
2020,6,17,29,15.1,0.147
2020,6,17,30,1.87,0.0267
2020,6,17,31,12.4,0.222
2020,6,17,32,15.4,0.111
2020,6,17,33,24.3,0.305
2020,6,17,34,144,0.63
2020,6,17,35,21.6,0.286
2020,6,17,36,158,0.254
2020,6,17,37,11.4,0.139
2020,6,17,38,10.2,0.0375
2020,6,17,39,22.3,0.188
2020,6,17,40,9.2,0.0325
2020,6,17,41,4.34,0.0474
2020,6,17,42,49.8,0.26
2020,6,17,44,82.7,0.863
2020,6,17,45,12,0.117
2020,6,17,46,8.82,0.145
2020,6,17,47,7.22,0.119
2020,6,17,48,7.24,0.0902
2020,6,17,49,4.65,0.0936
2020,6,17,50,8.81,0
2020,6,17,51,18.5,0.115
2020,6,17,53,16.1,0.0863
2020,6,17,54,4.91,0.0239
2020,6,17,55,12.3,0.0981
2020,6,17,56,3.11,0
2020,6,18,1,16.5,0.16
2020,6,18,2,1.37,0.0195
2020,6,18,4,17.7,0.308
2020,6,18,5,6.89,0.175
2020,6,18,6,13.6,0.151
2020,6,18,8,28.4,0.136
2020,6,18,9,119,0.321
2020,6,18,10,44.3,0.249
2020,6,18,11,74.7,0.506
2020,6,18,12,14.2,0.142
2020,6,18,13,24.2,0.307
2020,6,18,15,1.2,0
2020,6,18,16,5.04,0.032
2020,6,18,17,53.2,0.393
2020,6,18,18,37,0.236
2020,6,18,19,21.6,0.177
2020,6,18,20,8.65,0.049
2020,6,18,21,12.1,0.0863
2020,6,18,22,66,0.252
2020,6,18,23,7.59,0.0213
2020,6,18,24,49.9,0.333
2020,6,18,25,113,0.574
2020,6,18,26,60.7,0.113
2020,6,18,27,24.4,0.243
2020,6,18,28,31.7,0.36
2020,6,18,29,15.7,0.209
2020,6,18,30,1.87,0.0267
2020,6,18,31,12.6,0.199
2020,6,18,32,15.4,0.0696
2020,6,18,33,24.3,0.242
2020,6,18,34,144,0.574
2020,6,18,35,21.7,0.238
2020,6,18,36,158,0.247
2020,6,18,37,11.5,0.129
2020,6,18,38,10.6,0.075
2020,6,18,39,22.5,0.175
2020,6,18,40,9.25,0.0325
2020,6,18,41,4.43,0.0542
2020,6,18,42,50.1,0.257
2020,6,18,44,83.5,0.836
2020,6,18,45,12.1,0.0916
2020,6,18,46,8.82,0.0807
2020,6,18,47,7.38,0.132
2020,6,18,48,7.37,0.0961
2020,6,18,49,4.74,0.0936
2020,6,18,50,8.97,0.0229
2020,6,18,51,18.6,0.11
2020,6,18,53,16.4,0.09
2020,6,18,54,4.91,0.0159
2020,6,18,55,12.5,0.0834
2020,6,18,56,3.11,0
2020,6,19,1,16.8,0.154
2020,6,19,2,1.37,0
2020,6,19,4,18.2,0.324
2020,6,19,5,7.09,0.18
2020,6,19,6,13.7,0.159
2020,6,19,8,28.5,0.119
2020,6,19,9,119,0.317
2020,6,19,10,44.5,0.279
2020,6,19,11,75.1,0.486
2020,6,19,12,14.4,0.151
2020,6,19,13,24.5,0.285
2020,6,19,15,1.2,0
2020,6,19,16,5.04,0.024
2020,6,19,17,53.7,0.374
2020,6,19,18,37.4,0.255
2020,6,19,19,21.6,0.14
2020,6,19,20,8.72,0.0539
2020,6,19,21,12.1,0.0544
2020,6,19,22,66.3,0.27
2020,6,19,23,7.59,0.0213
2020,6,19,24,50.1,0.307
2020,6,19,25,113,0.541
2020,6,19,26,60.8,0.11
2020,6,19,27,24.7,0.223
2020,6,19,28,31.7,0.298
2020,6,19,29,15.9,0.207
2020,6,19,30,1.87,0.0267
2020,6,19,31,12.9,0.207
2020,6,19,32,15.6,0.0788
2020,6,19,33,24.8,0.231
2020,6,19,34,145,0.556
2020,6,19,35,22.1,0.259
2020,6,19,36,158,0.224
2020,6,19,37,11.7,0.129
2020,6,19,38,10.8,0.0937
2020,6,19,39,22.8,0.194
2020,6,19,40,9.27,0.0289
2020,6,19,41,4.46,0.0474
2020,6,19,42,50.4,0.242
2020,6,19,44,84.4,0.823
2020,6,19,45,12.4,0.128
2020,6,19,46,9.16,0.113
2020,6,19,47,7.44,0.0983
2020,6,19,48,7.48,0.1
2020,6,19,49,4.83,0.0713
2020,6,19,50,8.97,0.0229
2020,6,19,51,18.8,0.114
2020,6,19,53,16.5,0.0957
2020,6,19,54,4.91,0
2020,6,19,55,12.6,0.0932
2020,6,19,56,3.46,0.0494
2020,6,20,1,17.1,0.189
2020,6,20,2,1.37,0
2020,6,20,4,18.5,0.308
2020,6,20,5,7.42,0.222
2020,6,20,6,13.9,0.158
2020,6,20,8,28.6,0.122
2020,6,20,9,119,0.26
2020,6,20,10,44.6,0.22
2020,6,20,11,75.2,0.405
2020,6,20,12,14.6,0.146
2020,6,20,13,24.5,0.257
2020,6,20,15,1.2,0
2020,6,20,16,5.04,0.024
2020,6,20,17,54,0.4
2020,6,20,18,37.7,0.261
2020,6,20,19,21.7,0.154
2020,6,20,20,8.82,0.0637
2020,6,20,21,12.1,0.048
2020,6,20,22,66.8,0.307
2020,6,20,23,7.59,0.0213
2020,6,20,24,50.5,0.298
2020,6,20,25,114,0.52
2020,6,20,26,61,0.106
2020,6,20,27,24.9,0.228
2020,6,20,28,31.7,0.259
2020,6,20,29,15.9,0.198
2020,6,20,30,1.87,0.0267
2020,6,20,31,12.9,0.207
2020,6,20,32,15.8,0.107
2020,6,20,33,24.9,0.221
2020,6,20,34,145,0.431
2020,6,20,35,22.2,0.238
2020,6,20,36,159,0.201
2020,6,20,37,11.8,0.142
2020,6,20,38,10.8,0.0937
2020,6,20,39,23.1,0.175
2020,6,20,40,9.3,0.0325
2020,6,20,41,4.46,0.044
2020,6,20,42,50.5,0.227
2020,6,20,44,84.4,0.823
2020,6,20,45,12.5,0.125
2020,6,20,46,9.16,0.0969
2020,6,20,47,7.56,0.107
2020,6,20,48,7.54,0.0971
2020,6,20,49,4.83,0.0713
2020,6,20,50,8.97,0.0229
2020,6,20,51,18.8,0.11
2020,6,20,53,16.7,0.0976
2020,6,20,54,4.91,0
2020,6,20,55,12.9,0.125
2020,6,20,56,3.46,0.0494
2020,6,21,1,17.1,0.192
2020,6,21,2,1.37,0
2020,6,21,4,18.5,0.306
2020,6,21,5,7.46,0.218
2020,6,21,6,14,0.155
2020,6,21,8,28.6,0.119
2020,6,21,9,119,0.236
2020,6,21,10,44.7,0.191
2020,6,21,11,75.5,0.364
2020,6,21,12,14.7,0.153
2020,6,21,13,24.5,0.252
2020,6,21,15,1.2,0
2020,6,21,16,5.04,0.016
2020,6,21,17,54.2,0.398
2020,6,21,18,37.7,0.25
2020,6,21,19,21.7,0.154
2020,6,21,20,8.86,0.0687
2020,6,21,21,12.2,0.0544
2020,6,21,22,66.8,0.28
2020,6,21,23,7.59,0.0213
2020,6,21,24,50.7,0.3
2020,6,21,25,114,0.483
2020,6,21,26,61,0.106
2020,6,21,27,25,0.21
2020,6,21,28,31.7,0.25
2020,6,21,29,15.9,0.198
2020,6,21,30,1.87,0.0134
2020,6,21,31,13,0.229
2020,6,21,32,15.8,0.107
2020,6,21,33,24.9,0.2
2020,6,21,34,145,0.394
2020,6,21,35,22.4,0.232
2020,6,21,36,159,0.205
2020,6,21,37,11.9,0.144
2020,6,21,38,10.9,0.112
2020,6,21,39,23.1,0.175
2020,6,21,40,9.33,0.0361
2020,6,21,41,4.5,0.0474
2020,6,21,42,50.6,0.22
2020,6,21,44,84.4,0.823
2020,6,21,45,12.7,0.147
2020,6,21,46,9.16,0.0969
2020,6,21,47,7.6,0.109
2020,6,21,48,7.57,0.0985
2020,6,21,49,4.93,0.0847
2020,6,21,50,8.97,0.0229
2020,6,21,51,18.9,0.109
2020,6,21,53,16.7,0.0957
2020,6,21,54,4.97,0.00797
2020,6,21,55,12.9,0.12
2020,6,21,56,3.46,0.0494
2020,6,22,1,17.2,0.195
2020,6,22,2,1.37,0
2020,6,22,4,18.6,0.294
2020,6,22,5,7.52,0.213
2020,6,22,6,14.1,0.159
2020,6,22,8,28.7,0.114
2020,6,22,9,120,0.236
2020,6,22,10,44.7,0.176
2020,6,22,11,75.8,0.405
2020,6,22,12,14.8,0.156
2020,6,22,13,24.6,0.202
2020,6,22,15,1.2,0
2020,6,22,16,5.04,0.00799
2020,6,22,17,54.4,0.39
2020,6,22,18,37.9,0.255
2020,6,22,19,21.8,0.118
2020,6,22,20,8.92,0.0687
2020,6,22,21,12.3,0.0799
2020,6,22,22,67,0.304
2020,6,22,23,7.59,0.0106
2020,6,22,24,50.8,0.3
2020,6,22,25,114,0.47
2020,6,22,26,61.1,0.109
2020,6,22,27,25.1,0.205
2020,6,22,28,32.9,0.398
2020,6,22,29,16,0.198
2020,6,22,30,1.96,0.0267
2020,6,22,31,13.2,0.214
2020,6,22,32,15.9,0.111
2020,6,22,33,24.9,0.2
2020,6,22,34,145,0.352
2020,6,22,35,22.4,0.198
2020,6,22,36,159,0.212
2020,6,22,37,11.9,0.128
2020,6,22,38,10.9,0.112
2020,6,22,39,23.1,0.16
2020,6,22,40,9.33,0.0361
2020,6,22,41,4.55,0.0406
2020,6,22,42,50.6,0.187
2020,6,22,44,85.2,0.701
2020,6,22,45,12.8,0.158
2020,6,22,46,9.16,0.0969
2020,6,22,47,7.69,0.1
2020,6,22,48,7.63,0.0961
2020,6,22,49,4.93,0.0668
2020,6,22,50,8.97,0.0229
2020,6,22,51,19,0.114
2020,6,22,53,16.8,0.101
2020,6,22,54,5.02,0.0159
2020,6,22,55,12.9,0.118
2020,6,22,56,3.46,0.0494
2020,6,23,1,17.6,0.23
2020,6,23,2,1.37,0
2020,6,23,4,19.2,0.334
2020,6,23,5,7.85,0.232
2020,6,23,6,14.3,0.157
2020,6,23,8,28.9,0.119
2020,6,23,9,120,0.268
2020,6,23,10,44.7,0.161
2020,6,23,11,76.1,0.344
2020,6,23,12,15.1,0.163
2020,6,23,13,24.9,0.207
2020,6,23,15,1.2,0
2020,6,23,16,5.04,0.00799
2020,6,23,17,54.6,0.357
2020,6,23,18,38.2,0.259
2020,6,23,19,21.9,0.0906
2020,6,23,20,8.96,0.0736
2020,6,23,21,12.5,0.0927
2020,6,23,22,67.4,0.283
2020,6,23,23,7.59,0.0106
2020,6,23,24,51.1,0.26
2020,6,23,25,114,0.466
2020,6,23,26,61.2,0.106
2020,6,23,27,25.3,0.205
2020,6,23,28,33.2,0.355
2020,6,23,29,16.2,0.209
2020,6,23,30,1.96,0.0267
2020,6,23,31,13.5,0.192
2020,6,23,32,16,0.116
2020,6,23,33,25.2,0.179
2020,6,23,34,146,0.357
2020,6,23,35,22.7,0.198
2020,6,23,36,159,0.211
2020,6,23,37,12.2,0.124
2020,6,23,38,11,0.131
2020,6,23,39,23.4,0.169
2020,6,23,40,9.38,0.0289
2020,6,23,41,4.55,0.0339
2020,6,23,42,50.9,0.194
2020,6,23,44,85.5,0.553
2020,6,23,45,13.1,0.183
2020,6,23,46,9.38,0.0969
2020,6,23,47,7.83,0.1
2020,6,23,48,7.75,0.0931
2020,6,23,49,5.08,0.0802
2020,6,23,50,8.97,0.0229
2020,6,23,51,19.3,0.126
2020,6,23,53,16.9,0.0957
2020,6,23,54,5.13,0.0319
2020,6,23,55,13,0.118
2020,6,23,56,3.46,0.0494
2020,6,24,1,18.2,0.294
2020,6,24,2,1.37,0
2020,6,24,4,20.2,0.422
2020,6,24,5,7.95,0.204
2020,6,24,6,14.5,0.161
2020,6,24,8,28.9,0.0893
2020,6,24,9,120,0.272
2020,6,24,10,44.8,0.147
2020,6,24,11,76.7,0.364
2020,6,24,12,15.3,0.175
2020,6,24,13,25,0.164
2020,6,24,15,1.2,0
2020,6,24,16,5.09,0.016
2020,6,24,17,55.1,0.337
2020,6,24,18,38.3,0.219
2020,6,24,19,22,0.077
2020,6,24,20,8.99,0.0687
2020,6,24,21,12.6,0.0799
2020,6,24,22,67.8,0.277
2020,6,24,23,7.66,0.0106
2020,6,24,24,51.4,0.265
2020,6,24,25,115,0.423
2020,6,24,26,61.3,0.11
2020,6,24,27,25.4,0.19
2020,6,24,28,34,0.35
2020,6,24,29,16.3,0.179
2020,6,24,30,1.96,0.0134
2020,6,24,31,13.6,0.177
2020,6,24,32,16,0.0974
2020,6,24,33,25.5,0.179
2020,6,24,34,146,0.363
2020,6,24,35,22.9,0.191
2020,6,24,36,159,0.205
2020,6,24,37,12.3,0.132
2020,6,24,38,11.3,0.15
2020,6,24,39,23.6,0.176
2020,6,24,40,9.4,0.0289
2020,6,24,41,4.62,0.0406
2020,6,24,42,51.3,0.214
2020,6,24,44,86.1,0.485
2020,6,24,45,13.3,0.183
2020,6,24,46,9.5,0.0969
2020,6,24,47,8.02,0.115
2020,6,24,48,7.9,0.0951
2020,6,24,49,5.08,0.0624
2020,6,24,50,8.97,0.0229
2020,6,24,51,19.5,0.131
2020,6,24,53,17,0.122
2020,6,24,54,5.13,0.0319
2020,6,24,55,13.2,0.123
2020,6,24,56,3.46,0.0494
2020,6,25,1,18.3,0.251
2020,6,25,2,1.37,0
2020,6,25,4,20.5,0.408
2020,6,25,5,7.95,0.151
2020,6,25,6,14.7,0.163
2020,6,25,8,29,0.0769
2020,6,25,9,121,0.288
2020,6,25,10,45,0.103
2020,6,25,11,76.9,0.324
2020,6,25,12,15.5,0.177
2020,6,25,13,25.5,0.187
2020,6,25,15,1.2,0
2020,6,25,16,5.09,0.00799
2020,6,25,17,55.4,0.324
2020,6,25,18,38.4,0.202
2020,6,25,19,22.2,0.0996
2020,6,25,20,9.03,0.0539
2020,6,25,21,12.7,0.0927
2020,6,25,22,68.1,0.292
2020,6,25,23,7.66,0.0106
2020,6,25,24,51.8,0.267
2020,6,25,25,116,0.4
2020,6,25,26,61.5,0.104
2020,6,25,27,25.6,0.165
2020,6,25,28,34.1,0.35
2020,6,25,29,16.4,0.1
2020,6,25,30,1.96,0.0134
2020,6,25,31,13.8,0.162
2020,6,25,32,16.1,0.0928
2020,6,25,33,26.3,0.273
2020,6,25,34,147,0.388
2020,6,25,35,23.1,0.198
2020,6,25,36,160,0.192
2020,6,25,37,12.4,0.131
2020,6,25,38,11.4,0.112
2020,6,25,39,23.7,0.17
2020,6,25,40,9.48,0.0325
2020,6,25,41,4.72,0.0406
2020,6,25,42,51.6,0.206
2020,6,25,44,86.8,0.472
2020,6,25,45,13.5,0.2
2020,6,25,46,9.83,0.145
2020,6,25,47,8.17,0.113
2020,6,25,48,8,0.0907
2020,6,25,49,5.12,0.0535
2020,6,25,50,8.97,0
2020,6,25,51,19.6,0.149
2020,6,25,53,17.1,0.103
2020,6,25,54,5.13,0.0319
2020,6,25,55,13.3,0.123
2020,6,25,56,3.46,0.0494
2020,6,26,1,18.5,0.248
2020,6,26,2,1.64,0.0391
2020,6,26,4,21.1,0.422
2020,6,26,5,8.25,0.166
2020,6,26,6,14.9,0.162
2020,6,26,8,29.1,0.0744
2020,6,26,9,121,0.276
2020,6,26,10,45,0.0734
2020,6,26,11,77.4,0.324
2020,6,26,12,15.7,0.174
2020,6,26,13,25.7,0.176
2020,6,26,15,1.2,0
2020,6,26,16,5.09,0.00799
2020,6,26,17,55.7,0.291
2020,6,26,18,38.5,0.168
2020,6,26,19,22.3,0.104
2020,6,26,20,9.13,0.0588
2020,6,26,21,12.9,0.106
2020,6,26,22,68.6,0.326
2020,6,26,23,7.66,0.0106
2020,6,26,24,52,0.265
2020,6,26,25,116,0.441
2020,6,26,26,61.5,0.0958
2020,6,26,27,25.6,0.134
2020,6,26,28,34.3,0.379
2020,6,26,29,16.6,0.107
